question_id,question_mk,gold_answer_mk,gold_chunk_ids,source_doc_id,source_title,domain,chunk_text,valid,notes
q_0260,,,mk_wiki_48577_chunk_0001,mk_wiki_48577,Ал-Каеда,general,"Примери за секташки напади се бомбардирањата на верската заедница Језиди, бомбардирањата на градот Садр, масакрот Ашура и бомбардирањата на Багдад во април 2007 година. Организација. Филозофијата на управување на Ал-Каеда е опишана како „""централизација на одлука и децентрализација на извршување""“"" . После војната против тероризмот се сметало дека водството на Ал-Каеда станало ""географски изолирано"", што довело до појава на ""децентрализирано водство на регионални групи користејќи го брендот на Ал-Каеда"".“ Многу експерти за тероризам сметаат дека глобалното џихадско движење на било кое ниво не е предводено од водачите на Ал-Каеда. Иако Бин Ладен пред неговата смрт сè уште имал големо идеолошко влијание врз некои муслимански екстремисти, сепак експертите тврдат дека Ал-Каеда била фрагментирана со текот на годините во различни регионални движења кои немаат голема меѓусебна поврзаност. Марк Сагеман, психијатар и поранешен советник во Централната разузнавачка агенција, рекол дека сега Ал-Каеда: „ќе биде само симболичка ознака за движење кое е насочено против Западот. Не постои чадор-организација. Ние сакаме во нашите глави да си создадеме измислен ентитет, но тоа не е реалноста со која се соочуваме“. Ова гледиште го отсликува исказот на Осама Бин Ладен во неговото интервју од октомври 2001 година за Тајсер Алуни: ""„... Ова не е за некоја одредена личност и не е за организацијата Ал-Каеда. Ние сме деца на исламска нација чиј водач е пророкот Мухамед, нашиот Господар е еден... и сите вистински верници се браќа. Па ситуацијата не е онаква како што ја отсликува Западот, дека постои една организација со одредено име (како на пример Ал-Каеда) и така натаму. Тоа име е многу старо. Се родило без наша намера. Братот Абу Убеида... основал воена база за да ги оспособи младите момчиња да се борат против злобната, арогантна, брутална, тероризирачка Советска Империја...Значи ова место било наречено „База“, како база за обука, па ова име останало и се проширило. Ние не сме одделени од оваа нација. Ние сме деца на нацијата и сме неодвоив дел од неа и од оние јавни демонстрации кои се проширија од Далечниот Исток, од Филипините , до Индонезија, Малезија, Индија, Пакистан , Мавританија... и така дискутираме за свеста на оваа нација.“ Како и да е, други ја гледаат Ал-Каеда како интегрирана мрежа кој е предводена строго од пакистанските племенски области и која има моќна стратешка цел.",,
q_0261,,,mk_wiki_18809_chunk_0031,mk_wiki_18809,Ерменски геноцид,general,"Повеќето историчари се согласуваат со проценките дека во ерменскиот геноцид загинале не помалку од 800.000 и не повеќе од 1,5 милиони Ерменци. „Енциклопедијата на геноциди и злосторства против човештвото“ наведува околу 1,2 милиони жртви, додека „Речникот на геноциди“ наведува убиени од 1 до 1,5 милиони. Судења за воени злосторства врз Ерменците. По извештајот на американскиот амбасадор во Отоманската Империја, Хенри Моргентау, за настаните што се случиле за време на османлиската опсада на Ван, кога биле масакрирани околу 50.000 ерменски граѓани, водачите на Тројната антанта испратиле до османлиските власти 24 мај официјално јавно предупредување во кое се наведува дека сојузниците ќе ја сметаат Портата директно одговорна за овие злосторства и ќе бараат соодветни казнени мерки за сите кои учествувале во тие злосторства. Во последните месеци пред крајот на Првата светска војна, Османлиското Царство претрпела бројни структурни промени. Во јули 1918 година Султанот Мехмед Петти починал, а на негово место бил неговиот полубрат Мехмед Шести. Повеќето министри од Комитетот за единство и напредок се повлекло од своите државни позиции, вклучително и „Тројцата паши“ ( Мехмед Талат-паша, Енвер-паша и Ахмед Џемал-паша) кои управувале со османлиската влада од 1913 до 1918 година и наскоро сите ја напуштиле земјата. Новиот султан го поставил Ахмед Изет-паша за нов Голем везир, барајќи од него да склучи примирје со сојузниците кои тргнале во жестока офанзива на македонскиот фронт кон Цариград. На 30 октомври 1918 година било потпишано примирјето во Мудрос, што значело и капитулација на Турција во Првата светска војна. Во име на османлиската држава, примирјето го потпишал министерот за морнарица, Рауф Орбај, додека во име на сојузниците, примирјето го потпишал британскиот адмирал Сомерсет Калторп. Во средината на ноември, француските и британските трупи тргнале кон Цариград. На поканата на тогашниот државен секретар на САД Роберт Лансинг, на Париската мировна конференција учествувале и султанот Мехмед и големиот везир Дамат Паша. На Париската конференција во јануари 1919 година била донесена одлука за формирање на специјална комисија задолжена за истрага и казнување на криминалците, и конечно самиот Дамат Паша, на 11 јули 1919 година, официјално ги признал масовните убиства на Ерменците за време на војната во Отоманската Империја. Адмиралот Калторп, кој во меѓувреме бил назначен за гувернер на Истанбул на почетокот на јануари 1919 година, официјално побарал од отоманските власти да ги уапсат и гонат сите лица одговорни за злосторствата извршени за време на војната.",,
q_0262,,,mk_wiki_1224221_chunk_0000,mk_wiki_1224221,Шепсескаф,general,"Шепсескаф бил шестиот и последен фараон од Четвртата династија на Египет за време на Старото Кралство. Тој владеел 6 до 8 години, почнувајќи од околу 2510 п.н.е. Единствените активности кои се цврсто достапни за неговото владеење се завршувањето на храмскиот комплекс на Микериновата пирамида и изградбата на сопствена гробница мастаба во јужна Сакара, Мастабат ал Фираун, „камена клупа на фараонот“. Семејство. Семејството на Шепсескаф е неизвесно. Египтологот Џорџ Ендру Реиснер смета дека Шепсескаф бил син на Менкауре, врз основа на декрет во кој се наведува дека Шепсескаф го завршил комплексот на Менкауре. Ова, сепак, не може да се смета за солиден доказ, бидејќи декретот не го опишува односот меѓу овие двајца кралеви. Понатаму, завршувањето на гробот на починатиот фараон од страна на неговиот наследник не мора да зависи од директната врска помеѓу татко и син. Мајката, жените и децата на Шепсескаф се непознати. Ако Менкауре навистина му бил татко, неговата мајка можела да биде една од кралските жени на Менкауре, Камерернебти II или Рекетре. Можно е дека сопругата на Шепсескаф била Кенткаус I, но тоа не е сигурно. Кралицата Бунефер е предложена како можна сопруга на Шепсескаф врз основа на титули како свештеничка на Шепсескаф. Но, може да била ќерка која служела како свештеничка во култот за нејзиниот татко. Конечно, Камаат, жената на благородник по име Птахсепсес и ќерка на цар, може да биде ќерка на Шепсескаф или на Усеркаф. Владеење. Најверојатно Шепсескаф бил последниот фараон на Четвртата династија, ако не бил наследен од непознат владетел наречен Тамфтис, како што е запишано во некоја египетска литература и, индиректно, во Торинскиот Канон. Ниту еден владетел наречен Тамфтис не е запишан во други документи како што се кралските споменици или приватните гробници од гробиштата на Старото Кралство во Гиза и Сакара, кои датираат од овој период. Дворјанинот Нетри-несут-пу експлицитно ја навел во својата гробница оваа низа кралеви од Старото Кралство на кои тој им служел: Раџедеф → Кафре → Менкауре → Шепсескаф, како и имињата на првите тројца кралеви од Петтата династија, односно Усеркаф, Сахуре и Нефериркаре. Владеењето на Шепсескаф е потврдено преку погребните натписи направени од официјалните лица кои му служеле. Овие најчесто се наоѓаат во Гиза и Сакара. Фактот што многу од овие натписи го спомнуваат Шепсескаф без понатамошни детали, укажува на краткотрајноста на неговото владеење. Кралскиот список од Торино на Шепсескаф му припишува владеење од четири години, а на неговиот анонимен наследник од 4-та династија, владеење од две години.",,
q_0263,,,mk_wiki_1148679_chunk_0000,mk_wiki_1148679,Висиномер,general,"Висиномер или алтиметар — инструмент кој се користи за мерење на надморската висина на објектот во однос на одредено фиксирано ниво. Барометарски висиномери. Висината може да се одреди на основа на мерењето на атмосферскиот притисок. Колку е поголема висината притисокот е помал. Кога барометарот е нелинеарно калибриран за да ја покажува висината, се нарекува барометарски висиномер. Ваквиот вид на висиномери е најчесто вграден во воздухопловите, а го користат и падобранците. Планинарите и алпинистите користат уреди кои изгледаат како рачен часовник. Баждарењето на висиномерите може да се опише со следната равенка: formula_1 каде ""c"" е константа, ""T"" апсолутна температура, ""p"" притисок на висина ""h"", а ""po"" притисок на нивото на морето. Константата ""c"" зависи од гравитациското забрзување и моларната маса на воздухот. Сепак треба да се биде свесен дека отчитувањата кај овие уреди може да варираат стотина стапки заради наглите промени на воздушниот притисок заради. Примена во планинарење и искачувања. Барометарските алтиметри, користени заедно со топографска карта, можат да помогнат во одредување на местоположбата. Освен тоа што се подоверливи, тие често се и поточни од ГПС приемниците. Имено, ГПС може да биде недостапен заради надморската висина, засолнатост или некој друг фактор, додека атмосферскиот притисок се менува напоредно со времето, па корисниците на оваа опрема можат да ги дотераат своите инструменти кога ќе се најдат на позната висина, како што обележан врв на топографска карта. Примена во воздухопловството. Во воздухопловството, барометарскиот висиномер го мери атмосферскиот притисок на надворешната средина со помош на питостатичен систем. Воздушниот притисок се смалува со зголемување на висината – приближно 100 hPa на 800 m, односно 1 mmHg на 1000 стапки над нивото на морето. Ваквиот висиномер е калибриран да го прикажува притисокот како висна на нивото на морето во согласност со математичкиот модел дефинира со Меѓународниот атмосферски стандард (International Standard Atmosphere (ISA)). Постарите авион користат едноставен барометар каде стрелката може да направи помалку од едно свртување на скалата од нула до максимум. Овој дизајн подоцна еволуирал во дизајн каде примарната игла и една или повеќе секундарни игли го покажуваат бројот на револуции, слично како кај часовникот. Со други зборови, секоја стрелка покажува различна цифра на измерената висина. Сепак, овој дизајн е напуштен бидејќи лесно доаѓа до грешки при читањето, особено во стресни ситуации. Сето наведено довело до дизајн во кој секоја револуција на една стрелка вреди илјада стапки, додека бројот на илјадарки се покажува на одометарот.",,
q_0264,,,mk_wiki_67147_chunk_0009,mk_wiki_67147,Историја на Русија,general,"Црквата, исто така претрпела промени. Патријархот на руската црква бил заменет со [[синод]], кој бил под директна контрола на царот. Во 1699, Петар го напуштил традиционалниот руски календар, во кој годината започнувала на [[1 септември]] и го прифатил [[јулијански календар|јулијанскиот календар]], каде годината започнува на [[1 јануари]]. Од доаѓањето на власт, па сѐ до неговата смрт, Петар без прекин водел војни, од кои зависела целата негова политика. Тој војувал против [[Османлиско Царство|Османлиското царство]] во 1695, 1696 и 1711 година. Во 1696, тој го освоил пристанишниот град [[Азов]] и на [[Русија]] ѝ обезбедил излез на [[Црно Море|Црното Море]], за подоцна во 1711 година да го изгуби во мировни преговори со Османлиското царство. Тој војувал и против [[Персиско царство|Персија]], со што освоил и територии на западниот и јужниот брег на [[Касписко Езеро|Каспиското Езеро]]. Тие територии, Русија ги загубила многу бргу по неговата смрт. Меѓутоа, најважна од сите војни кои ги водел, била онаа против [[Шведска]], која траела 21 година (1700-1721). Катерина II. [[Податотека:SPB Monument of Catherine II 1890-1900.jpg|thumb|left|Споменик на [[Катерина II]] во [[Санкт Петербург]]]] Речиси педесет години поминале, до појавувањето на амбициозен и безмилосен владетел на рускиот престол. [[Катерина II]] била германска принцеза која се омажила со рускиот престолонаследник [[Петар III]]. Кога се открило дека тој бил неспособен, таа издала дозвола за негово убиство. Тогаш било најавено дека тој починал од „[[аполексија]]“. Катерина II постигнала голем успех, војувајќи во [[Руско-турски војни|Руско-турските војни]] во периодот од 1768 до 1774 година, при што Русија за првпат се проширила до [[Црно Море|Црното Море]], заземајќи ги градовите [[Одеса]], [[Николаев]] и [[Катеринослав]] (денес [[Днепар (град)|Днипро]]). По договорот од 1774 година, Русија добила право да ги заштитува интересите на христијаните во [[Османлиско Царство|Османлиското Царство]], а [[Кримско ханство|Кримското ханство]] добило независност од султанот. Во [[војна за баварското наследство|војната за баварското наследство]], таа била посредник помеѓу [[Прусија]] и [[Австрија]]. Во 1763 година, Катерина го поставила [[Станислав Поњатовски]] на престолот на Полско-литванската Државна Заедница. Таа учествувала во трите поделби на [[Полска]] (1772, 1793 и 1795), по кои добила големи територии од [[Литванија]], [[Белорусија]] и [[Украина]]. Од 1788 до 1790 година, Катерина завојувала против [[Шведска]]. До нејзината смрт во 1796 година, Катерина својата земја ја претворила во една од најсилните и најголемите во Европа и во светот. Територијалните проширувања продолжиле во времето на нејзините наследници [[Александар I]], кој ја зазел [[Финска]] од ослабената [[Шведска]] во 1809 година и [[Бесарабија]] од Османлиското Царство во 1812 година.",,
q_0265,,,mk_wiki_1040023_chunk_0000,mk_wiki_1040023,NGC 3269,general,"NGC 3269 — спирална галаксија во соѕвездието Пумпа, заведена во Новиот општ каталог на длабоконебесни тела. Објектот бил предмет и на други истражувања, па освен како NGC 3269 се споменува и како ESO 375-44, MCG -6-23-40, AM 1027-350. Откривање. Објектот е откриен на 1 мај 1834 година од страна на Џон Хершел, со помош на рефлекторски телескоп, чијашто леќа имала пречник од 18,7 см. Податоци. Податоци од набљудување. Според морфолошката класификација на галаксиите, NGC 3269 е од видот SB0-a. Видливиот сјај со голо око изнесува 12,2 ""m"", а оној во рамките на интервалот од минималната до максималната честота 13,1 ""m"", додека површинскиот сјај изнесува 13,2 ""m""/лм2. NGC 3269 има привидни димензии од 2,4' х 1,1'. Астрономски податоци. Објектот е од епохата Ј2000.0. Неговата ректасцензија, односно аголот измерен меѓу еклиптиката и небесниот екватор со теме во пролетната точка, изнесува 10 ч 29 м 57 с, а неговата деклинација, односно висината на лакот на тој агол, - 35° 13' 26"". Положбениот агол на објектот е во износ од 8°. Други поделби. Проучување на NGC 3269 е вршено од повеќе истражувачи, па поради тоа е вклучен и во други познати збирки според различн критериуми на поделба. Така, во Каталогот на најважните галаксии (PGC), објектот се среќава со ознаката 30945. Во рамките на атласот на длабокото небо, Уранометрија 2000.00, објектот припаѓа на групата означена со бројот 366; додека во Каталогот на основни ѕвезди (GSC) е групиран под бројот 7192.",,
q_0266,,,mk_wiki_753182_chunk_0000,mk_wiki_753182,Losing Grip,general,"""Losing Grip"" е четвртиот и последниот сингл (освен во Австралија и Нов Зеланд каде песната ""Mobile"" е издадена) од албумот ""Let Go"" на Аврил Лавињ. Издаден е во доцна spring во 2003 по успехот на ""I'm With You"". Песната е напишана од Аврил Лавињ и Клиф Магнес. Има повеќе гранџ звук отколку другите песни на ""Let Go"" . Аврил ја изведувала песната ""Losing Grip"" на Џуно Наградите од 2003. Во песната се за работи за ""губењето на грипот"" на Лавињ со нејзиниот дечко. Синглот добил златна сертификација од RIAA на 22 септември 2003. Музичко видео. Музичкото видео ја покажува Лавињ која изведува пред голема публика. Од време на време се покажуваат снимки од неа како пробива пат меѓу многу луѓе. Исто така има и сцено кога Лавињ ќе скокне во публиката. Публиката ја вежбала оваа постапка на други луѓе пред да дојде Лавињ. Музичкото видео е режирано од Лиз Фриедландер. Оценки. Кристина Саракено од Allmusic кажала дека ""Losing Grip"" и дозволувала на Лавињ да ја ""покаже"" својата гласовна можност за време на ""експлозивниот рок рефрен"". Сал Синкуемани од ""Slant"" магазинот ги споредила вокалите на Лавињ со канадската пејачка-текстописец Аланис Моризет. На AOL Radio, ""Losing Grip"" од гледачите била изгласана за десетта најдобра песна на Лавињ. Награди. ""Losing Grip"" е номиниран за Греми Награди за Најдобра Женска Рок Вокална Изведба, но наградата ја освоила песната ""Steve McQueen"" од Шерил Кроу. Список на песни. Австралиски ЦД сингл ОК сингл Француски ЦД сингл САД, Австралиски и ОК промо",,
q_0267,,,mk_wiki_750491_chunk_0000,mk_wiki_750491,Лепра,general,"Лепра (од гр. λέπι, рибја кожа) — хронична заразна болест позната од старо време. Позната е и како Хансенова болест. Предизвикувач на оваа болест е бактеријата ""Mycobacterium leprae"", која денес може успешно да се лечи со антибиотици. Времето на инкубација на оваа болест трае од неколку месеци до 40 години. Лепрата не е лесно заразна болест. За да се пренесе од еден на друг човек потребен е долготраен контакт со заболен. Симптоми. Симптомите на лепрата варираат во голема мерка од пациент до пациент. Главниот симптом е умирање на нервите и промена на крвните садови поради згрутчување на крвта. Заболениот губи чувство за ладно, топло и болка. Поради ова, заболените често се повредуваат и се инфицираат без да почувствуваат болка и потреба од лекарска помош. Лепрата не убива директно, туку смртноста е последица од ваквите секундарни инфекции. Епидемиологија. Оваа болест сè уште не е искоренета, но е ограничена и е под контрола. Најголем број случаи на заболени од лепра денес има во Индија и Мјанмар. Лепрата е проблем и во Африка (Мозамбик, Танзанија) и Бразил. Годишно се регистрираат 230.000 до 270.000 нови случаи во светот (состојба од 2008 година).",,
q_0268,,,mk_wiki_1317110_chunk_0003,mk_wiki_1317110,Џенифер Кулиџ,general,"да додадам некоја лесна, дементирана класа.“ Во текот на 2007 година, Кулиџ се појавила на ""„Фала му на Бога што си тука“"" и ""„Поблиските“"" на ТНТ. Во 2008 година, таа гостувала во ""„Тајниот живот на американскиот тинејџер“"" како кол-девојка. Во втората сезона, таа била често повторувачки лик, сега играјќи ја свршеницата на таткото на Бен и идна маќеа на Бен. Таа, исто така, глумела во 2008 година доживотен телевизиски филм ""Жив доказ"". Кулиџ се појави во филмот ""Мажи со душа"" во 2008 година како Росале. Во 2009 година, Кулиџ зела драматична улога во ""Лош Поручник: Пристаништето на повик Њу Орлеанс"" како Женевив Мекдона. Филмот бил премиерно прикажан на 9 септември 2009 година, на 66. Меѓународен филмски фестивал во Венеција, и бил отворен во општото прикажување во САД на 20 ноември 2009 година Исто така, во 2009 година, глумела заедно со Хедер Греам и Амбер Херд во ""Истребувачи"", црна комедија за збир на жени кои формираат своја „тивка револуција“, предизвикувајќи хаос на насилниците во нивните животи. Во 2010 година, Кулиџ се појавила во друг филм со Хилари Даф насловен како ""Убавина и актовката"", семеен телевизиски филм на ABC произведен од Забава со Слики кој првично се емитуваше на 18 април 2010 година Бил заснован на романот ""Дневникот на една работна девојка"" од Даниела Бродски. Филмот бил издаден на ДВД и Блу-реј во САД на 8 февруари 2011 година. 2011–2019: ""Американска повторна средба"", ""2 скршени девојки"" и други улоги. Кулиџ ја повторила нејзината улога како мајката на Стифлер во продолжението на ""Американската пита"" кое било отворено во Северна Америка на 6 април 2012 година. Во јуни 2011 година, Кулиџ курирала уметничко шоу на Блејк Нелсон Бојд во Њу Орлеанс. Во истиот месец Кулиџ почнала да прави стенд-ап комедија. Таа била домаќин на „Жените во филмот“ во хотелот Беверли Хилс. Се поминала толку добро, што таа решила да преземе акција на пат. Кулиџ завршила со концерти низ целата земја и светот две години, вклучително и Шкотска. Кулиџ изјавила за австралиското радио шоу ""Шоуто на Кајл и Џеки О"" дека ќе била на турнеја во Австралија како дел од нејзината стенд-ап турнеја ""Твое за Ноќ"". Во октомври 2011 година, Кулиџ започнала со повторлива улога во ситкомот ""Девојки без скршен денар"" како Софи Качински, полска соседка на двата главни лика. Таа подоцна била промовирана во главната екипа од 2-та сезона до откажувањето на серијата во 2017 година.",,
q_0269,,,mk_wiki_1261766_chunk_0008,mk_wiki_1261766,Историја на Сибир,general,"За новите населби на рускиот народ и на месното население требаше да се обезбеди одбрана од номадит. За таа цел биле направени тврдините Томск и Бердск. На почетокот на 18 век, опасноста од нападите на номадите ослабнала, па регионот сѐ повеќе се населувал, а во градовите се воспоставил нормален граѓански живот. Во 18 век во Сибир, била формирана нова административна ""губернија"" со Иркутск, а потоа во 19 век територијата била неколку пати прераспределена со создавање нови губернии: Томск (со центар во Томск ) и Енисеј (Енисејск, подоцна Краснојарск). Во 1730 година, со првиот голем индустриски проект - металуршкото производство основано од семејството Демидов - се создаде градот Барнаул. Подоцна, претпријатието организираше социјални институции како библиотеки, клубови, театар. Петар Семенов-Тјан-Шански, кој престојувал во Барнаул во 1856–1857 година, напишал: „Богатството на рударските инженери во Барнаул не се изразуваше само преку нивните домаќинства и облека, туку повеќе во нивното образование и нивото на знаења за науката и литературата. Барнаул беше несомнено најкултурното место во Сибир кое јас го нареков сибирска Атина“. Истите настани се случуваа и во други градови; се граделе народни библиотеки, музеи, колеџи, театри, а првиот универзитет во Сибир беше отворен во 1880 година во Томск. Сибирските селани, повеќе од оние во европска Русија, се потпирале на сопствената сила и способности. Тие морале да се борат против суровата клима без надворешна помош. Независноста била резултат и од тоа што немало крепосништва и земјопоседници. За разлика од селаните во европска Русија, Сибирците немале проблеми со достапност на земјиштето; населеноста била ниска, па можеле интензивно да ги обработуваат парцелите неколку години по ред, а потоа да преминат на други парцели. Сибирските селани имале изобилство од храна, а руското селанство морало да има умерен апетит. Леонид Блумер забележал дека културата на консумирање алкохол значително се разликувала; Сибирските селани пиеле често, но умерено: „Сибирската вотка не е некакво чудо за нив, за разлика од рускиот селанец, кој, откако му стана достапна, е подготвен цело море вотка да испие“. Куќите, според белешките на патеписците, не биле како типичните руски изби: куќите биле големи, честопати на два ката, таваните биле високи, ѕидовите биле покриени со даски и насликани со маслена боја. Руско Царство. Сибериската губернија била основана во 1708 година како дел од административните реформи на Петар Велики. Во 1719 година, губернијата била поделен на три провинции, Вјатка, Соликамск и Тоболск. Во 1762 година, била преименувана во Сибирско Царство (Сибирское царство).",,
q_0270,,,mk_wiki_118826_chunk_0004,mk_wiki_118826,Деловна етика,general,"Според овој приод од одлучувачот се очекува да го пресмета ефектот од секоја алтернатива во сите делови и да ја избере онаа која го оптимизира задоволството за најголемиот број луѓе. Бидејќи вистинското пресметување може да биде многу сложено, неговото поедноставување се смета за соодветно. На пример, едноставна економска рамка на податоци може да биде искористена со пресметка на вредноста на доларот и добивката од доларот. Исто така одлуката може да се донесе така што ќе се земат предвид само оние кои се директно зависни од истата, а не оние кои се индиректно опфатени. Утилитарната етика е наведена како основа за моменталниот тренд помеѓу компаниите да ги спречат личните навики на вработените како — консумирањето на алкохол и цигари на работа во некои случаи и после работа бидејќи и ваквото однесување го опфаќа целото работно место. Слично, многу компании расправаат дека следењето на тоа како вработените го трошат нивното време на ""интернет"" е потребно за да ја одржат етичката ""клима"" во компанијата и продуктивноста на работа. Доколку вработените гледаат порнографски сајтови, посетуваат чет-соби или поминуваат часови пазарејќи или тргувајќи преку интернет, целата организација ултимативно страда. Друг пример за овој приод е кога донесувачите на одлуки во бизнисот, ги користат профитот, ефикасноста, и другите критериуми за мерење на перформансите за да оценат што е најдобро за повеќето луѓе. Менаџерот може да направи утилитаристичка одлука да намали 30 % од вработеноста за да може да ги зачува работните места на останатите 70 % на вработените во фабриката. ""Индивидуалистички приод"". Според ""индивидуалистичкиот приод"" однесувањето е морално кога ги промовира најдобрите долгорочни интереси на вработените. Поединечното себенасочување е највисоко и надворешните сили кои го ограничуваат самонасочувањето треба да бидат строго забранети. Поединците ја пресметуваат најдобрата долгорочна добивка како мерка за правилноста на одлуката. Активноста која е наменета да создаде подобар однос меѓу доброто и лошото за поединецот споредени со другите алтернативи е вистинската за да се изведе. Во теоријата за секој кој го бара себенасочувањето поголемото добро е ултимативно услужено бидејќи луѓето учат да се прилагодат еден на друг во нивните долгоречни интереси. Се верува дека индивидуализмот ќе довесе до чесност и интегритет бидејќи тоа најмногу успева на долги стази. Лажењето и мамењето за мноментален личен интерес само предизвикува ""бизнис"" заедниците да лажат и да мамат за возврат. Според тоа индивидуализмот ултимативно води кон однесување спрема другите што поставува стандарди на однесување на луѓето сакаат да им бидат возвратени.",,
