question_id,question_mk,gold_answer_mk,gold_chunk_ids,source_doc_id,source_title,domain,chunk_text,valid,notes
q_0121,,,mk_wiki_1343035_chunk_0001,mk_wiki_1343035,Химеризам,general,"Оваа постапка овозможува сперматозоидите да бидат во постојано снабдување кога женката произведува јајце-клетка, така што химерската риба може да има поголем број потомци. Сунѓери. Химеризмот е пронајден кај некои видови морски сунѓери. Пронајдени се четири различни генотипови кај еден поединец и постои потенцијал за уште поголема генетска хетерогеност. Секој генотип функционира независно во однос на размножувањето, но различните генотипови на внатрешниот организам се однесуваат како еден голем поединец во однос на еколошките реакции како што е растот. Задолжителни химери. Било покажано дека жолтите луди мравки се задолжителни химери, првиот познат таков случај. Кај овој вид, матиците настанале од оплодени јајца со размножувачки x размножувачки генотип, стерилните работнички покажуваат размножувачки x работнички распоред, а мажјаците наместо да бидат хаплоидни како што обично се случува кај мравките. исто така прикажуваат размножувачки x работнички генотип, но за нив размножувачката јајце-клетка и работничката сперма не се спојуваат, така што тие се развиваат како химера со некои клетки кои носат размножувачки, а други носат работнички геном. Вештачки химеризам. Вештачкиот химеризам се однесува на примери на химеризам кои се намерно произведени од луѓе, било за истражувачки цели или за комерцијални цели. Тетрагаметски химеризам. Тетрагаметскиот химеризам е облик на вроден химеризам. Оваа состојба се јавува преку оплодување на две одделни јајце-клетки со две сперматозоиди, проследено со агрегација на двете во фазата на бластоцист или зигот. Ова резултира со развој на организам со измешани клеточни линии. На друг начин, химерата е образувана од спојување на два неидентични близнаци (слично спојување веројатно се случува со идентични близнаци, но бидејќи нивните генотипови не се значително различни, добиената поединка не би била сметана за химера). Како такви, тие можат да бидат машки, женски или да имаат мешани заемнополови особини. Тетрагаметската состојба има важни импликации за пресадување органи или матични клетки. Химерите обично имаат имунолошка толеранција на двете клеточни линии. Микрохимеризам. Микрохимеризмот е присуство на мал број клетки кои се генетски различни од оние на поединецот домаќин. Повеќето луѓе се раѓаат со неколку клетки генетски идентични со нивните мајки и процентот на овие клетки се намалува кај здравите поединци како што стареат. Забележано е дека луѓето кои задржуваат поголем број на клетки генетски идентични со оние на нивната мајка имаат повисоки стапки на некои автоимуни болести, веројатно затоа што имунолошкиот систем е одговорен за уништување на овие клетки и вообичаениот имунолошки дефект го спречува тоа да го стори и исто така предизвикува автоимуни проблеми.",,
q_0122,,,mk_wiki_1221384_chunk_0002,mk_wiki_1221384,Милена Павловиќ-Барили,general,"Нејзината уметничка и излагачка активност во Соединетите Американски Држави, била интензивна, со присуство низ истакнатите галериските сцени во Њујорк, Вашингтон и други поголеми градови. Во 1943 се омажила со дваесет години помладиот Роберт Томас Астор Гослен, ги следеле финансиски тешкотии, а на брачното патување, доживеала несреќен пад од коњ, заради што морала да лежи во гипсено корито повеќе месеци. Откако заздравела, заминуваат во Монтекасино, каде што го запознала славниот композитор Џанкарло Меноти којшто ја ангажирал како костимограф и сценограф во неколку негови проекти. Со ова, започнува нејзиниот пат кон поголема афирмација, ангажман, признанија и финансиска стабилност. Но, поради долгото мирување во гипсеното корито, нејзиното болно срце уште повеќе ослабува, на 6 март 1945 година доживува срцев удар, умрела на 35 години. Погребана била во Њујорк. Творештво. На пет години веќе изработувала солидни цртежи, многу позрели од нејзината возраст. Била повлечена, не се дружела со своите врсници, најмногу заради болеста. Подоцна, како дооформен сликар, најголем интерес пројавувала кон портретирањето и човечкиот лик. Всушност во нејзиниот ликовен опус најприсутни се портретите, а особено автопортретите во кои истакната е своевидна меланхоличност, бајковитост, медитативност. Нејзиниот талент бил забележан уште со нејзината прва самостојна изложба во Париз во 1932 година. Истакнатиот уметник Де Кирико во нејзините дела открива суптилно метафизичко сликарство, а Жан Касу пишува предговор за каталогот од изложбата. Од нејзиното сликарство, воодушевени се Андре Лот, Пол Валери и многу други. Во Париз, продолжила нејзината бројна излагачка активност, при што уште повеќе се осамостојувал и потврдувал нејзиниот автентичен и индивидуален стил. Во овој период имала голема поддршка од нејзиниот татко којшто ја насочувал кон длабоките сликарски елементи, а воедно ја внесувал во интелектуалните и боемски кругови. Сликарството на Милена Павловиќ-Барили минало низ неколку фази во кои нема јасни и брзи премини, но, затоа пак, секоја фаза се одликува со суштински разлики и промени. Покарактеристични и доминантни фази во нејзиното творештво: Академизам (1922‒1931) Постнадреализам (1932‒1945) Милена Павловиќ-Барили не се вклопувала и не припаѓала, благодарение на својот автентичен индивидуализам, кон ниеден од главните развојни текови на југословенското сликарство во периодот помеѓу двете светски војни. Во својот краток живот успеела да создаде над 300 дела, како и голем број на скици и цртежи. Нејзините дела денес се чуваат во: Галеријата на Милена Павловиќ-Барили во Пожаревац, Музејот на современата уметност во Белград и Народниот музеј (Белград) во Белград, како и во многу светски музеи и приватни збирки.",,
q_0123,,,mk_wiki_1179060_chunk_0000,mk_wiki_1179060,Црква „Св. Петка“ - Марвинци,general,"Света Петка — главна селска црква на валандовското село Марвинци, Македонија. Местоположба. Црквата се наоѓа на рид над селото, до која води земјен пат. Во дворот на црквата се наоѓаат и селските гробишта на Марвинци. Историја. Според народното предание, првобитната црква во селото била подигната во втората половина на век. Нејзин градител бил познатиот неимар од селото Тресонче, Андон Китанов. Но, во 1913 година била запалена од грчките андарти и изгорела. Повторно, била изградена во 1926 година на местото на старата црква. За несреќа, во 1931 година била разурната од катастрофалниот Валандовски земјотрес, но со помош на верниците од селото, повторно била обновена. Архитектура. Според својата архитектурна форма, црквата е трикорабна, со дрвени рамни тавани, со нартекс на западната страна и со полукружна олтарна апсида на источната страна. Иконостас. Црквата има голем иконостас, долг над десет метри, изработен во 1927-1928 година. Царските двери потекнуваат од 1928 година, а иконите од 1927 година.",,
q_0124,,,mk_wiki_875393_chunk_0007,mk_wiki_875393,Ана (британска кралица),general,"Експертите исто така ги барале причините во суфилис, порфирија и карлична деформација несоодветна за нејзината медицинска историја. Болеста на зглобовите ја направиле Ана саката во нејзиниот подоцнежен живот. Околу кралското двориште ја носеле на носилка или била во инвалидска количка. Околу нејзините имоти таа одела со кочија на еден коњ која ја возела сама „""лудо како Џеху и како прогонувачот Нимрод""“. Нејзиниот седечки животен стил ја здебелил. Како што кажувала Сара: „""таа претерано беше дебела и крупна. Во нејзиниот поглед имаше нешто величествено, но измешано со некоја мрачност во душата"".” Во 1706 година, Сер Џон Клерк, првиот барон, ја опишала Единственото преживеано дете на Ана, војводата од Глостер, починало на единаесетгодишна возраст, на 30 јули 1700 година. Ана им наредила на членовите од нејзиното семејство оваа дата, секоја година, да биде ден на жалост поради смртта на нејзиниот син. Со Вилијам без свој наследник и смртта на синот на Ана, Ана била единствената останата наследничка според Повелбата на правата од 1689 година. За да ја објави кризата околу наследството и спречувањето на католичкото воведуање, Парламентот на Англија донел Акт на населувањето во 1701 година, кој овозможувал, во случај на потомок од брак помеѓу Ана и Вилијам III, кралството на Англија и Ирска да биде во рацете на Софија, избраничката од Хановерската династија, и нејзините протестантски потомци. Софија била внука на Јаков VI и I, од неговата сестра Елизабет, која била сестра на Чарлс I, дедото на Ана. Голем број генеолошки католички молители биле запоставени. Таткото на Ана починал во септември 1701 година. Неговата вдовица, маќеата на Ана, поранешната кралица, ѝ напишала на Ана дека татко и ѝ простува и да ја потсети на нејзиното ветување за барање на негова реставрација. Сепак, Ана се помирила со новиот наследник предводен од Актот на населувањето. Владеење. Ана станала кралица по смртта на Вилијам III на 8 март 1702 година и веднаш станала популарна. Во еден нејзин говор во англискиот парламент се оддалечила од нејзиниот холандски зет и изјавила: „""Како што знам моето срце целосно е англиско, јас искрено ве убедувам дека нема нешто што не би можела да го направам за среќата и развојот на Англија.""“ Набргу по нејзиното доаѓање на престолот, Ана го назначила нејзиниот сопруг за главен адмирал, со што формално го назначила за контролор на Кралската морнарица. Армиската контрола му била доделена на Лорд Марлборо, со што Ана го назначила за главен капетан.",,
q_0125,,,mk_wiki_116121_chunk_0003,mk_wiki_116121,Џек Бауер,general,"24 Сезона 4. Три месеци подоцна, Џек е отпуштен од страна на Ерин Дрискол поради неговата зависност од хероин здобиена претходно во Сезона 3. Се вработува во Министерството за Одбрана и влегува во врска со ќерката на Министерот за Одбрана, Одри Рејнс. Осумнаесет месеци после Ден 3 Џек се враќа назад во АТЕ да помогне да се запре терористот Хабиб Марван. Одри е сведок на бруталното испрашување на Џек врз нејзиниот отуѓен сопруг Пол Рејнс, по што таа се преиспитува дали е можно да биде во врска со Џек. Подоцна во текок на денот, Џек е замолен поранешниот претседател Дејвид Палмер, кој сегашниот Претседател Чарлс Логан го назначува за советник, да се инфилтрираат во Кинескиот конзулат и да го киднапираат лицето Ли Јонг кој има клучна информација. Меѓутоа, во текот на акцијата Кинескиот конзул случајно е убиен од пријателски оган. Кинезите наскоро дознаваат дека Џек стои позади нападот на конзулатот, притоа принудувајќи го Џек да ја исценира сопствената смрт и да се крие, со цел да избегне да биден заробен од кинезите, а воедно и како превенција да не биде убиен од американската влада со цел да не открие воени тајни на кинезите. 24 Сезона 5. Откако Мишел Деслер и Дејвид Палмер се убиени, а Тони Алмеида се претпоставува мртов од страна на атентаторите, Џек е принуден да престане да се крие. Тој дознава дека заверата на атентаторите е да го наместат него за убиствата. Клои О'Брајан е спасена од Џек при обидот на атентаторите да ја убијат и неа. Џек ги испрашува атентаторите и извлекува информации дека тие го местат. Терористи го заземаат терминалот на аеродромот, при што АТЕ дознава дека ситуацијата со заложниците е само мамец за да се стигне до воениот нервен гас Сентокс Ви-Икс 1. Џек следи голем број траги што го водат кон Кристофер Хендерсон, човек за којшто Џек порано работел во АТЕ. Џек оди притаено кога терористите се обидуваат да испуштат цилиндар од гасот во трговскиот центар Санрајс Хилс, и го спречува обидот наспроти наредбите од Претседателот. На крајот од сезоната Џек е фатен од Кинезите и затворен поради неговите акции во Ден 4. Иако целото време е мачен, Џек не издава ниту една информација. 24 Сезона 6. Последните 11 недели, Соединетите Американски Држави се постојана цел на терористички напади и експлозии, во јавните згради и транспортот. Џек е ослободен од Кина 20 месеци од неговото затворање на крајот на Ден 5.",,
q_0126,,,mk_wiki_1300982_chunk_0000,mk_wiki_1300982,Планинска детелина,general,"Планинска детелина (латински:Trifolium montanum), е растителен вид од родот ""Детелина"". Опис. Коренот е прав, корен, дрвенест, понекогаш дво или триглав во горниот дел. Стеблата осамени, прави, краткорастечки, високи 20-60 см, обично едноставни, крути, набиено-влакнести, поради што стеблата изгледаат сивкаво и свилено. Стапчињата јајцевидни, зашилени, кожести, истакнати вени, со влакна. Листовите од долниот дел се наоѓаат на долги ливчиња долги 10-20 см; листовите на стеблата се наоѓаат на пократки ливчиња. Листовите се наоѓаат на кратки влакнести ливчиња, имаат елипсовидна или елипсовидно-ланцетна форма, сивкаста боја, тврди, долги 1,5-6 см и широки 1-2,5 см, понекогаш има кратки точки на краевите. На долниот дел од листовите, вените се јасно видливи, задебелени кон рабовите. Распространетост и екологија. ""Планинската детелина"" е честа појава во Азија - Турција, Казахстан, азискиот дел на Русија (Алтај, регионот Чељабинск, регионот Новосибирск, регионот Курган, регионот Омск, регионот Свердловск, регионот Томск, регионот Тјумен); На Кавказ - во Азербејџан, Ерменија, Грузија, во рускиот Северен Кавказ (Кабардино-Балкарија, Карачај-Черкесија, Краснодарска територија, Северна Осетија, Територија Ставропол); во Европа - Финска, Норвешка, Шведска, Австрија, Белгија, Чешка, Германија, Унгарија, Полска, Швајцарија, Белорусија, Естонија, Латвија, Литванија, Молдавија, Украина, европскиот дел на Русија, Бугарија, Италија, Романија, земји од поранешна Југославија, Франција, Шпанија. Планинската детелина расте во планински и низински ливади, тревни падини и покрај шумските рабови .",,
q_0127,,,mk_wiki_1291183_chunk_0001,mk_wiki_1291183,Светомир Арсиќ-Басара,general,"Дотогаш, попознат како претставник на високиот модернистички формализам од 1960-тите и 1970-тите во современата српска скулптура, која барала чиста, апстрактна форма која се потпира исклучиво на естетските вредносни категории, од крајот на осмата деценија постепено се менувало кон метафорична и симболичен израз. Басара ја изненадил јавноста во 1984 година кога на ретроспективна изложба во Белград го прикажал најновиот циклус дела со целосно изменети креативни идеи. Среде Косметската трагедија која најавила долгорочни промени на југословенската политичка сцена и која уметникот ја предвидел (што ќе се случи дури на крајот на таа деценија, особено во последната деценија на векот со настаните што започнаа тогаш и конечните резултати ќе бидат постигнати со дефинитивната распаѓање на Југославија и егзодусот на нејзините три најголеми народи) Арсиќ почнал да создава монументален циклус на големи скулптури инспирирани од националната историја и нејзините херои и светци. Тој циклус сè уште се развива во неговата работа.",,
q_0128,,,mk_wiki_43360_chunk_0000,mk_wiki_43360,383,general,"383 () — година според општоприфатениот календар. Тоа била 383 година од новата ера, 383. од првиот милениум, 83. од IV век и четвртта од 380-тите. Други календари. Истата година се среќава поинаку во календарите на различни народи и култури. Меѓу попознатите се вбројуваат: византискиот, асирскиот, еврејскиот, римскиот, кинескиот, будистичкиот и исламскиот. Така, во византискиот календар, којшто времето го мери од создавањето на светот според Библијата, на 1 септември 5509 г. п.н.е. според продолжениот јулијански календар, истата трае во текот на 5891 и 5892 година. Според асирскиот календар, во којшто мерењето на времето започнува од 4750 г. п.н.е, кога се проценува дека бил изграден првиот храм во граот Асур, станува збор за 5133 година. Понатаму, во еврејскиот календар, којшто започнува на 1 септември 3760 г. п.н.е. според продолжениот јулијански календар или околу една година пред создавањето на светот според Евреите, годината се протега во текот на 4143 и 4144 еврејска година. Според календарот на Римјаните, којшто започнува од 753 г. п.н.е., кога браќата Ромул и Рем го основале градот Рим (познато и како ""Ab urbe condita""), годината е избројана како 1136. Во рамките на кинескиот календар, пак, постојат две поделени мислења за почетокот на броењето на годините: едни сметаат дека тоа е 61 година од владеењето на легендарниот Жолт Цар или 2637 г. п.н.е.; додека други сметаат дека за почеток треба да се земе годината кога Жолтиот Цар станал владетел, т.е. 2697 г. п.н.е. На тој начин, според првото гледиште, 383 година се протега во 3019 и 3020, додека според второто гледиште, годината трае во текот на 3079 и 3080 кинеска година. Будистичкиот календар започнува да го мери времето од 543 г. п.н.е., година во којашто се смета дека Буда достигнал состојба на нирвана, и годината ја брои како 926. Според исламскиот календар, во којшто мерењето на времето започнува со 622 година, т.е. годината на пребегнувањето на пророкот Мухамед од Мека во Медина (позната и како хиџра), годината се протега во текот на 246 и 245 година пред хиџра.",,
q_0129,,,mk_wiki_11594_chunk_0001,mk_wiki_11594,Покрвеник,general,"Околу куќите постојат разновидно оградени дворни места, во кои се наоѓаат стопански и други објекти (гаражи, магацини, летни кујни, бунари, и др.). Околу селото се наоѓаат и повеќесортни овошни насади. Историја. Покрвеник е старо христијанско село во кое секогаш живееле православни Македонци. Под различни облици на денешното име (Покарвеник, Покервеник и Покрвеник) неговото постоење е забележано во повеќе извори од различни периоди. Во XIX век, Покрвеник се наоѓало во Битолската каза, нахија Горна Преспа, во Отоманското Царство. До 1912 година, Покрвеник било под турска власт, но не и беговски чифлик. Во текот на подготовките за Илинденското востание учествувало со своја востаничка чета раководена од војводата Петруш Стрезов (од Ресен). Во текот на востанието, повеќе покрвенци загинале, а селото било целосно изгорено. Во Првата балканска војна (ноември 1912), селото се нашло под српска власт, а во текот на Првата светска војна под бугарска окупација. Подоцна, со поместувањето на фронтот, низ селото поминале и војските на Антантата. Во текот на војната, покрвенци биле мобилизирани во војските на спротивставените страни. Имало ранети и загинати. По завршувањето на Првата светска војна, Покрвеник повторно се нашло под српска власт. Во еден период помеѓу двете светски војни, Покрвеник било општинско седиште за селата Прељубје, Волкодери, Отешево и Шурленци, а потоа влегло во состав на општината Стење. Во Втората светска војна селото паднало под окупација на фашистичка Италија (мај 1941 година), со што се нашло во составот на т.н. Голема Албанија. По капитулацијата на Италија (8 септември 1943 година) паднало под окупација на фашистичка Бугарија, под која останало до ослободувањето на 5 септември 1944 година. Загинале тројца жители. Својата прва училична зграда селото ја добило во 1923 година, во која подолго време учеле и децата од соседните села: Волкодери, Прељубје и Шурленци. Нова училишна зграда е подигната во 1947 година. Денес, децата учат во селото Царев Двор. Со електрична енергија и со систем за наводнување селото се здобило во 1961 година, со телевизиски прием во 1965 година, со асфалтен пат во 1975 година, со водовод во 1980 година и со телефонски приклучоци во 1985 година. Стопанство. Покрвенци најмногу се занимавале со сточарство, кое денес не постои и поледелството. Во рамките на сточарството најмногу се одгледувале овци, кози, волови, коњи, магарињи, свињи и друго, а во рамките на поледелството се одгледувало жито (пченица, јачмен ’рж, пченка, и др.), потоа лозја и зеленчук (пипер, патлиџан, грав, зелка, и др.). Денес, најмногу се одгледуваат јаболка. Население.",,
q_0130,,,mk_wiki_67649_chunk_0000,mk_wiki_67649,Џон Ки,general,"Џон Филип Ки (англ. ""John Phillip Key"", р. 9 август 1961) — новозеландски политичар, пратеник, поранешен водач на Националната партија и Премиер на Нов Зеланд со парламентарните избори во 2008 г. . Пред политичката кариера. Ки е роден во Окленд, Нов Зеланд, во еврејско семејство на Џорџ и Рут Ки (мом. Лазар). Татко му починал од срцев удар во 1967 г. Ки и неговите две сестри израснале во социјален стан во Крајстчерч со нивната мајка, која била Еврејка, доселеник од Австрија. Се школувал во Бернсајдското средно училиште, а во 1981 година дипломирал сметководство на Кантерберискиот универзитет . Посетувал и курсеви по менаџмент на универзитетот Харвард, иако таму не дипломирал. За првпат се вработил во 1982 година како ревизор во фирмата МекКалох Мензис, а потоа работел две години како проектен менаџер во Лејн Вокер Радкин, фабрика за облека во Крајстчерч. Потоа Ки се вработил како девизен дилер во Елдерс Фајненс во Велингтон, а по две години работа се издигнал на функцијата главен девизен трговец. Во 1988 се вработил во оклендската фондација Бенкерс Траст. Во 1995 се вработил во фирмата Мерил Линч како главен раководител за девизно работење со Азија во Сингапур. Истата година во фирмата бил унапреден во главен глобален раководител за девизна трговија сместена во Лондон, каде веројатно заработувал околу 2,25 милиони американски долари годишно, вклучувајќи бонуси. Некои колеги го нарекувале „насмеаниот ликвидатор“, бидејќи секогаш бил весел, иако отпуштал дузини (некои велат стотици) вработени по тешките загуби во Руската економска криза во 1998 година. Бил член на Комитет за девизна трговија на Њујоршката федерална банка на резерви од 1999 до 2001 година. Во 2001 година, дознавајќи за неговиот интерес во политиката, претседателот на Новозеландската национална партија Џон Слејтер, заедно со тогашниот водач на партијата Џени Шипли, активно се заложил за да го придобие во партијата. Ки ја запознал неговата сопруга Брона уште во средно училиште. Тие се венчале во 1984 година. Нејзината професија е исто така од сферата на трговијата, а работела како кадров консултант пред наполно да му се посвети на домаќинството. Имаат две деца, Стефи и Макс. Политичка кариера. Хеленсвил. Со порастот на населението во Окленд, посведочен од пописот од 2001 година, се јавила потребата за создавање на нова изборна единица Хеленсвил, која го покрива северозападниот дел од населената област на Окленд. Ки во предизборите го победил Брајан Нисон, кој веќе одамна ја држел таа функција.",,
q_0131,,,mk_wiki_173047_chunk_0010,mk_wiki_173047,Историја на исламот,general,"Една од најпознатите такви е Света Софија во Истанбул. XX век. До крајот на векот, Османлиското Царство ги загубила скоро сите области на Балканот, на тие територии биле создадени новеите држави: Албанија, Босна и Херцеговина, Бугарија, Египет, Грција, Ирак, Либан, Црна Гора, Романија, Саудиска Арабија, Србија, Сирија, Јордан, Турција, Северна Африка и на северниот брег на Црното Море.. Империјата се распаднала по крајот на Првата светска војна. Во текот на векот, некои муслимански земји, како Турција и Египет, се обиделе да го одвојат исламот од секуларната власт. Во други случаи, како Саудиска Арабија, новата влада донела нови религиозни изрази како што е на пример вехабизмот. Во август 1947 година дошло до поделба на Индија, од која биле создадени новите земји Индија и Пакистан. По поделбата на Индија, Пакистан станал најголемиот исламски центар во светот (по население) и десеттата најголема по Втората светска војна. Во 1971 година, по крвавата војна за независност на Бенгал, од Пакистан се создала уште една држава- Бангладеш. Денес, Пакистан е втора најголема Исламска држава во светот по Индонезија. Пакистан е моментално единствената атомска централа на муслиманскиот свет. Арапско-израелски конфликт. Поимот Арапско-израелски конфликт е назив за честите воени конфликти помеѓу евреите од Израел и арапската лига, вклучувајќи ја и Палестина. Конфликтот започнал со престанувањето на Британскиот мандат во Палестина во 1948 година и прогласување на независност на Израел. Многу земји, поединци и невладини организации од други места во светот се вклучени во овој конфликт од културни или религиозни причини, во зависност од тоа дали се приврзаници на исламот, арапската култура, христијанството, јудаизмот, Еврејската култура пак се борат за човековите права. Додека некои сметаат дека арапско-израелскиот конфликт е дел од (или претходник) глобалниот конфликт помеѓу западниот свет и арапскиот односно муслиманскиот свет, други пак се противат ова гледиште.. Иранска револуција. Иранската уставна револуција траела во периодот помеѓу 1905 и 1911 година. Револуцијата го означил крајот на иранското феудално општество и довела до формирање на парламент во Персија, преку кое била ограничена моќта односно власта на Шахот односно кралот. Така во Иран бил донесен првиот устав. Но, по конечната победа над Шахот, револуционерните блокови на модернистичките и конзервативните блокови започнале да се борат едни со други. Во меѓувреме започнала Првата светска војна. Во такви услови, независноста на Иран била ставена под прашалник. Системот на уставната монархија повторно бил воспоставен и тоа преку декрет издаден од страна на Музафер ал-Дин Шах.",,
q_0132,,,mk_wiki_1364800_chunk_0000,mk_wiki_1364800,Зинка Зорко,general,"Зинка Зорко (24 февруари 1936 – 22 март 2019) била словенечка лингвистка и академик. Нејзиното истражување се фокусирало на фонетските, теолошките, синтаксичките и вокабуларните феномени на карнички, штајерски и панонски дијалектни групи. Во 2003 година била избрана за полноправна членка на Словенечката академија на науки и уметности, а десет години подоцна ја добила Наградата за животно дело на Зоис. Биографија. Терезија (""Зинка"") Леп била родена во Сподна Капла на 24 февруари 1936 година. Таа дипломирала на Филозофскиот факултет на Универзитетот во Љубљана во 1961 година, на отсекот за словенечки и руски јазик, како и словенечка и руска литература. Таму ја одбранила и својата докторска дисертација во 1986 година на тема Каринтски дијалекти на граничните дравски брда од Ојстрице до Свјети Дух на Остром врху). Зорко првично предавала на средните училишта во Равне на Корошкем. Од 1961 година, работела на Факултетот за педагогија на Универзитетот во Марибор, а по 1996 година како редовна професорка по историја и дијалектологија на словенечкиот јазик. Од 1986 до 1996 година, исто така, предавала на Факултетот за уметности на Универзитетот во Љубљана. Универзитетот во Марибор ѝ ја доделил титулата почесен професор по нејзиното пензионирање. Зорка ги проучувала дијалектите и нивната социјална улога, особено од Корушка и Источна Словенија. Во Корушка, посветила посебно внимание на дијалектот во делата на Прежихов Ворац, конкретно во неговите ""Јамница"", ""Саморасники"" и ""Солзица"". Зорка се занимавала со повеќејазично вкрстување, најмногу со германскиот и унгарскиот јазик, и ги анализирала источните словенечки дијалекти во споредба со стандардниот словенечки. Таа била автор на неколку учебници и ментор за наставници во соседни земји. Во 1996 и 1999 година, организирала два меѓународни дијалектолошки симпозиуми. Во 2003 година, Словенечката академија на науки и уметности ја избрала за вонреден член, а во 2009 година за редовен член. Во 2013 година, Зорко ја добила Наградата за животно дело на Зоис (Зоисова награда) за истражување на фонологијата, морфологијата, синтаксата и вокабуларот на карничките, штајерските и панонските дијалектни групи. Таа починала во Селница об Драви на 22 март 2019 година.",,
